index,Amount,Use Chip,Errors,Fraud,Trans_hour,Day_of_week,MCC_Category,Current Age,Gender,Latitude,Longitude,hist_trans_60d,hist_trans_24h,hist_fraud_trans_24h,hist_trans_avg_amt_60d
203,-0.086979167,0,0,0,-0.857142857,0.5,-1,0.047619048,0,-0.553741497,-1.841427736,-0.662162162,-1,0,-1.122145934
204,-0.427777778,1,0,0,0.714285714,-0.75,-1,0.047619048,0,-0.553741497,-1.841427736,-0.648648649,-1,0,-0.773069095
205,-0.483854167,1,0,0,0.714285714,0.5,-1,0.047619048,0,-0.553741497,-1.841427736,-0.635135135,-1,0,-0.890739464
206,-0.408680556,0,0,0,0.142857143,-0.75,5,0.047619048,0,-0.553741497,-1.841427736,-0.621621622,-1,0,-0.978455749
207,-0.506597222,0,0,0,-0.142857143,-0.25,0,0.047619048,0,-0.553741497,-1.841427736,-0.608108108,-1,0,-1.000112104
208,-0.168402778,0,0,0,-0.857142857,-0.75,0,0.047619048,0,-0.553741497,-1.841427736,-0.594594595,-1,0,-1.04816978
209,-0.366493056,0,0,0,0.571428571,-0.25,0,0.047619048,0,-0.553741497,-1.841427736,-0.581081081,-1,0,-0.982964829
210,-0.067534722,0,0,0,-0.857142857,0.5,-1,0.047619048,0,-0.553741497,-1.841427736,-0.567567568,-1,0,-0.985072472
211,-0.313020833,0,0,0,0.571428571,0,0,0.047619048,0,-0.553741497,-1.841427736,-0.554054054,-1,0,-0.918279337
212,0.508506944,0,0,0,0.857142857,-0.25,-1,0.047619048,0,0.345578231,0.734347572,2.013513514,2.5,0,0.834029817
213,1.340798611,0,0,0,-0.857142857,0,3,0.047619048,0,0.345578231,0.734347572,-0.662162162,-1,0,0.802783932
214,4.530729167,0,0,0,1,0,4,0.047619048,0,0.345578231,0.734347572,-0.662162162,-0.5,0,0.802783932
215,1.665972222,0,0,0,-0.857142857,0.5,0,0.047619048,0,0.345578231,0.734347572,-0.635135135,-0.5,0,3.899141992
216,0.698958333,0,0,0,-0.285714286,0.5,-1,0.047619048,0,0.345578231,0.734347572,-0.635135135,-1,0,3.899141992
217,2.675520833,0,1,0,-0.428571429,-0.75,4,0.047619048,0,0.345578231,0.734347572,-0.608108108,-0.5,0,1.465784673
218,-5.608159722,0,0,0,-0.428571429,-0.75,4,0.047619048,0,0.345578231,0.734347572,-0.608108108,-1,0,1.465784673
219,1.763020833,0,0,0,-0.428571429,-0.75,4,0.047619048,0,0.345578231,0.734347572,-0.608108108,-0.5,0,1.465784673
220,2.025520833,0,0,0,1,-0.75,1,0.047619048,0,0.345578231,0.734347572,-0.608108108,0,0,1.465784673
221,0.048611111,0,0,0,-1.285714286,-0.5,0,0.047619048,0,0.345578231,0.734347572,-0.554054054,0.5,0,1.743109668
222,1.259375,0,0,0,0.142857143,-0.5,2,0.047619048,0,0.345578231,0.734347572,-0.554054054,1,0,1.743109668
223,-0.2984375,0,0,0,-0.857142857,0,0,0.047619048,0,0.345578231,0.734347572,-0.527027027,0,0,1.576761678
224,-0.065625,1,0,0,0,0,2,0.047619048,0,0.345578231,0.734347572,-0.527027027,-1,0,1.576761678
225,-0.3078125,1,0,0,-1,0.5,-1,0.047619048,0,0.345578231,0.734347572,-0.5,-0.5,0,1.261585963
226,1.354166667,0,0,0,-0.857142857,0.5,3,0.047619048,0,0.345578231,0.734347572,-0.5,-1,0,1.261585963
227,1.148263889,0,0,0,0.285714286,-0.5,2,0.047619048,0,0.345578231,0.734347572,-0.472972973,-0.5,0,1.347143511
228,1.656423611,0,0,0,-0.857142857,-0.25,0,0.047619048,0,0.345578231,0.734347572,-0.459459459,-1,0,1.395494766
229,0.062152778,0,0,0,1,0,2,0.047619048,0,0.345578231,0.734347572,-0.445945946,-0.5,0,1.499738395
230,0.368229167,0,0,0,0.857142857,0.25,-1,0.047619048,0,0.345578231,0.734347572,-0.432432432,-1,0,1.362767636
231,1.504861111,0,0,0,1,0.25,1,0.047619048,0,0.345578231,0.734347572,-0.432432432,-0.5,0,1.362767636
232,1.663541667,0,0,0,-0.571428571,0.75,2,0.047619048,0,0.345578231,0.734347572,-0.405405405,0,0,1.437399188
233,0.991145833,0,0,0,0.142857143,0.75,2,0.047619048,0,0.345578231,0.734347572,-0.405405405,-1,0,1.437399188
234,0.557986111,0,0,0,0.857142857,-0.75,-1,0.047619048,0,0.345578231,0.734347572,-0.378378378,-0.5,0,1.533062044
235,1.197395833,0,0,0,1.428571429,-0.25,1,0.047619048,0,0.345578231,0.734347572,-0.364864865,-1,0,1.505742704
236,0.822395833,0,0,0,-0.571428571,0,0,0.047619048,0,0.345578231,0.734347572,-0.351351351,-1,0,1.53213993
237,0.919618056,0,0,0,-0.571428571,0,0,0.047619048,0,0.345578231,0.734347572,-0.351351351,-0.5,0,1.53213993
238,-1.997048611,0,0,0,-0.571428571,0,0,0.047619048,0,0.345578231,0.734347572,-0.351351351,0,0,1.53213993
239,2.224305556,0,0,0,-0.285714286,0.25,4,0.047619048,0,0.345578231,0.734347572,-0.310810811,0.5,0,1.318305462
240,1.515625,0,0,0,-0.714285714,0.5,0,0.047619048,0,0.345578231,0.734347572,-0.297297297,-1,0,1.426135431
241,0.322916667,0,0,0,0.142857143,-0.75,1,0.047619048,0,0.345578231,0.734347572,-0.283783784,-0.5,0,1.440993678
242,1.400173611,0,0,0,0.714285714,-0.75,0,0.047619048,0,0.345578231,0.734347572,-0.283783784,-1,0,1.440993678
243,0.708159722,0,0,0,-0.285714286,-0.5,-1,0.047619048,0,0.345578231,0.734347572,-0.256756757,-0.5,0,1.471363542
244,1.276215278,0,0,0,0.142857143,-0.5,2,0.047619048,0,0.345578231,0.734347572,-0.256756757,0,0,1.471363542
245,1.545833333,0,0,0,0.857142857,-0.5,0,0.047619048,0,0.345578231,0.734347572,-0.256756757,0,0,1.471363542
246,1.411979167,0,0,0,0.857142857,-0.25,-1,0.047619048,0,0.345578231,0.734347572,-0.216216216,0,0,1.541405866
247,1.407291667,0,0,0,0.142857143,0,2,0.047619048,0,0.345578231,0.734347572,-0.202702703,-0.5,0,1.573481418
248,0.6453125,0,0,0,0.857142857,0,-1,0.047619048,0,0.345578231,0.734347572,-0.202702703,-0.5,0,1.573481418
249,-0.230902778,0,0,0,0.428571429,0.5,6,0.047619048,0,0.345578231,0.734347572,-0.175675676,-0.5,0,1.589482799
250,-0.094097222,0,0,0,0,0.75,2,0.047619048,0,0.345578231,0.734347572,-0.162162162,-1,0,1.528693963
251,1.2765625,0,0,0,0.285714286,-0.75,2,0.047619048,0,0.345578231,0.734347572,-0.148648649,-0.5,0,1.478249083
252,2.021180556,0,0,0,-1.142857143,-0.5,1,0.047619048,0,0.345578231,0.734347572,-0.135135135,-1,0,1.500919727
253,-0.111284722,0,0,0,0,-0.5,1,0.047619048,0,0.345578231,0.734347572,-0.135135135,-0.5,0,1.500919727
254,0.643576389,0,0,0,0.857142857,-0.25,-1,0.047619048,0,0.345578231,0.734347572,-0.108108108,0,0,1.51147157
255,1.197395833,0,0,0,1.428571429,0,1,0.047619048,0,0.345578231,0.734347572,-0.094594595,-1,0,1.501461625
256,1.768923611,0,0,0,-1.142857143,0.25,1,0.047619048,0,0.345578231,0.734347572,-0.081081081,-1,0,1.517837078
257,4.208854167,0,0,0,-0.857142857,0.25,-1,0.047619048,0,0.345578231,0.734347572,-0.081081081,-0.5,0,1.517837078
258,1.030208333,0,0,0,0.857142857,0.25,-1,0.047619048,0,0.345578231,0.734347572,-0.081081081,0,0,1.517837078
259,1.719270833,0,0,0,0.714285714,0.5,0,0.047619048,0,0.345578231,0.734347572,-0.040540541,0.5,0,1.712505327
260,2.344965278,0,0,0,-1.142857143,-0.5,1,0.047619048,0,0.345578231,0.734347572,-0.027027027,-0.5,0,1.745517916
261,0.571527778,0,0,0,0.857142857,-0.25,-1,0.047619048,0,0.345578231,0.734347572,-0.013513514,-1,0,1.803489362
262,-0.213715278,0,0,0,-0.857142857,0,-1,0.047619048,0,0.345578231,0.734347572,0,-1,0,1.737617823
263,1.189756944,1,0,0,-0.857142857,0,1,0.047619048,0,0.345578231,0.734347572,0,-0.5,0,1.737617823
264,0.286805556,0,0,0,-0.857142857,0,3,0.047619048,0,0.345578231,0.734347572,0,0,0,1.737617823
265,1.314930556,0,0,0,-0.857142857,0.25,3,0.047619048,0,0.345578231,0.734347572,0.040540541,0.5,0,1.720203862
266,1.224652778,0,0,0,0.714285714,0.75,0,0.047619048,0,0.345578231,0.734347572,0.054054054,-1,0,1.733980047
267,0.726041667,0,0,0,1.428571429,-0.75,-1,0.047619048,0,0.345578231,0.734347572,0.067567568,-1,0,1.743873761
268,1.676215278,0,1,0,-0.857142857,-0.25,3,0.047619048,0,0.345578231,0.734347572,0.081081081,-1,0,1.735071244
269,1.479166667,0,0,0,-0.857142857,-0.25,3,0.047619048,0,0.345578231,0.734347572,0.081081081,-1,0,1.735071244
270,-0.279340278,0,0,0,-0.714285714,0.25,0,0.047619048,0,0.345578231,0.734347572,0.108108108,-0.5,0,1.778876971
271,4.061979167,0,0,0,1.285714286,-0.75,4,0.047619048,0,0.345578231,0.734347572,0.121621622,-1,0,1.734823457
272,-0.181076389,1,0,0,-1,-0.5,-1,0.047619048,0,0.345578231,0.734347572,0.135135135,-1,0,1.800985618
273,2.528298611,0,0,0,0.857142857,-0.5,4,0.047619048,0,0.345578231,0.734347572,0.135135135,-0.5,0,1.800985618
274,-5.139409722,0,0,0,0.857142857,-0.5,4,0.047619048,0,0.345578231,0.734347572,0.135135135,0,0,1.800985618
275,1.336979167,0,0,0,-1.142857143,-0.25,1,0.047619048,0,0.345578231,0.734347572,0.175675676,0.5,0,1.650655513
276,1.464583333,0,0,0,-0.857142857,-0.25,0,0.047619048,0,0.345578231,0.734347572,0.175675676,0.5,0,1.650655513
277,-0.069618056,1,0,0,0.142857143,-0.25,1,0.047619048,0,0.345578231,0.734347572,0.175675676,0.5,0,1.650655513
278,1.067708333,0,0,0,-0.571428571,0,0,0.047619048,0,0.345578231,0.734347572,0.216216216,1,0,1.649773232
279,0.815451389,0,0,0,-0.571428571,0,0,0.047619048,0,0.345578231,0.734347572,0.216216216,-0.5,0,1.649773232
280,-1.892881944,0,0,0,-0.571428571,0,0,0.047619048,0,0.345578231,0.734347572,0.216216216,0,0,1.649773232
281,0.363715278,0,0,0,-0.285714286,0.25,3,0.047619048,0,0.345578231,0.734347572,0.256756757,0.5,0,1.567110023
282,0.784895833,0,0,0,0.142857143,0.5,2,0.047619048,0,0.345578231,0.734347572,0.27027027,-1,0,1.551929807
283,0.731944444,0,0,0,-0.857142857,0.25,1,0.047619048,0,0.345578231,0.734347572,0.283783784,-1,0,1.549398116
284,-0.468055556,0,0,0,-0.428571429,0.75,0,0.047619048,0,0.345578231,0.734347572,-0.662162162,-1,0,0.027017882
285,1.080034722,0,0,0,0.285714286,0.75,2,0.047619048,0,0.345578231,0.734347572,-0.662162162,-1,0,0.027017882
286,0.488715278,0,0,0,-0.285714286,0.75,0,0.047619048,0,0.345578231,0.734347572,-0.635135135,-0.5,0,0.678079569
287,0.5390625,0,0,0,1.428571429,-0.5,-1,0.047619048,0,0.345578231,0.734347572,-0.621621622,-1,0,0.69906233
288,1.007291667,0,0,0,0.142857143,0.5,2,0.047619048,0,0.345578231,0.734347572,-0.608108108,-1,0,0.732396307
289,0.547395833,0,0,0,0.857142857,0.75,-1,0.047619048,0,0.345578231,0.734347572,-0.594594595,-1,0,0.915387441
290,-0.219791667,1,0,0,-1,-0.5,-1,0.047619048,0,0.345578231,0.734347572,-0.581081081,-1,0,0.910746368
291,-0.531076389,0,0,0,0.142857143,-0.25,-1,0.047619048,0,0.345578231,0.734347572,-0.567567568,-1,0,0.709702736
292,-0.303819444,0,0,0,-0.857142857,0.25,-1,0.047619048,0,0.345578231,0.734347572,-0.554054054,-1,0,0.482081508
293,-0.408333333,0,0,0,-0.857142857,0.5,0,0.047619048,0,0.345578231,0.734347572,-0.540540541,-1,0,0.346802311
294,0.406423611,0,0,0,-0.285714286,0.75,0,0.047619048,0,0.345578231,0.734347572,-0.527027027,-0.5,0,0.216545537
295,-0.363194444,0,0,0,0.142857143,0.75,0,0.047619048,0,0.345578231,0.734347572,-0.513513514,-1,0,0.247873362
296,-0.403819444,0,0,0,0.142857143,-0.5,-1,0.047619048,0,0.345578231,0.734347572,-0.5,-1,0,0.152419225
297,1.130034722,0,0,0,1.428571429,0.5,-1,0.047619048,0,0.345578231,0.734347572,-0.486486486,-1,0,0.06462335
298,0.981423611,0,0,0,-0.857142857,0.75,0,0.047619048,0,0.345578231,0.734347572,-0.472972973,-1,0,0.199195741
299,0.6171875,0,0,0,-0.285714286,-0.5,0,0.047619048,0,0.345578231,0.734347572,-0.459459459,-0.5,0,0.297811737
300,-0.237847222,0,0,0,0.428571429,0.5,7,0.047619048,0,0.345578231,0.734347572,-0.445945946,-1,0,0.340686313
301,0.433506944,0,0,0,-0.571428571,0.75,0,0.047619048,0,0.345578231,0.734347572,-0.432432432,-1,0,0.213001444
302,1.150520833,0,0,0,-0.571428571,0.75,0,0.047619048,0,0.345578231,0.734347572,-0.432432432,-0.5,0,0.213001444
303,-1.5109375,0,0,0,-0.571428571,0.75,0,0.047619048,0,0.345578231,0.734347572,-0.432432432,0,0,0.213001444
304,0.457638889,0,0,0,0.857142857,0.75,-1,0.047619048,0,0.345578231,0.734347572,-0.432432432,0.5,0,0.213001444
305,0.486458333,0,0,0,-0.285714286,-0.5,0,0.047619048,0,0.345578231,0.734347572,-0.378378378,0.5,0,0.235046349
306,-0.055208333,0,0,0,1.285714286,-0.25,-1,0.047619048,0,0.345578231,0.734347572,-0.364864865,-1,0,0.257755683
307,-0.280034722,0,0,0,1.285714286,0.5,-1,0.047619048,0,0.345578231,0.734347572,-0.351351351,-1,0,0.232076681
308,0.581423611,0,0,0,-0.285714286,-0.75,0,0.047619048,0,0.345578231,0.734347572,-0.337837838,-1,0,0.189925176
309,-0.311979167,0,0,0,0.142857143,0.25,-1,0.047619048,0,0.345578231,0.734347572,-0.324324324,-1,0,0.219274263
310,0.509375,0,0,0,0.857142857,0.5,-1,0.047619048,0,0.345578231,0.734347572,-0.310810811,-1,0,0.178281863
311,0.750694444,0,0,0,-0.714285714,0.75,0,0.047619048,0,0.345578231,0.734347572,-0.297297297,-1,0,0.200649377
312,0.273263889,1,0,0,-1.142857143,-0.25,7,1.380952381,0,-0.571428571,-1.849034523,-0.662162162,0,0,-0.232781345
313,0.271701389,1,0,0,-0.428571429,-0.25,7,1.380952381,0,-0.571428571,-1.849034523,-0.662162162,-1,0,-0.232781345
314,-0.312152778,0,0,0,-0.285714286,-0.25,0,1.380952381,0,-0.571428571,-1.849034523,-0.662162162,-0.5,0,-0.232781345
315,-0.135243056,0,0,0,-0.142857143,-0.25,0,1.380952381,0,-0.571428571,-1.849034523,-0.662162162,0,0,-0.232781345
316,0.155729167,0,0,0,0.428571429,-0.25,1,1.380952381,0,-0.571428571,-1.849034523,-0.662162162,0.5,0,-0.232781345
317,-0.50625,0,0,0,1.571428571,-0.25,0,1.380952381,0,-0.571428571,-1.849034523,-0.662162162,1,0,-0.232781345
318,-0.342534722,0,0,0,-0.857142857,0,-1,1.380952381,0,-0.571428571,-1.849034523,-0.594594595,1.5,0,-0.420057988
319,0.253298611,1,0,0,-0.428571429,0,7,1.380952381,0,-0.571428571,-1.849034523,-0.594594595,1.5,0,-0.420057988
320,2.105729167,0,0,0,0.428571429,0,1,1.380952381,0,-0.571428571,-1.849034523,-0.594594595,1.5,0,-0.420057988
321,0.155729167,0,0,0,0.571428571,0,1,1.380952381,0,-0.571428571,-1.849034523,-0.594594595,1,0,-0.420057988
322,-0.525868056,0,0,0,1.428571429,0,0,1.380952381,0,-0.571428571,-1.849034523,-0.594594595,1,0,-0.420057988
323,-0.500173611,0,0,0,1.571428571,0,0,1.380952381,0,-0.571428571,-1.849034523,-0.594594595,1.5,0,-0.420057988
324,-0.430208333,0,0,0,-0.714285714,0.25,0,1.380952381,0,-0.571428571,-1.849034523,-0.513513514,1.5,0,-0.171428779
325,1.180034722,0,0,0,-0.428571429,0.25,7,1.380952381,0,-0.571428571,-1.849034523,-0.513513514,1.5,0,-0.171428779
326,-0.507118056,0,0,0,1.571428571,0.25,0,1.380952381,0,-0.571428571,-1.849034523,-0.513513514,1.5,0,-0.171428779
327,0.163888889,1,0,0,-1.142857143,0.5,7,1.380952381,0,-0.571428571,-1.849034523,-0.472972973,0.5,0,-0.18130159
328,0.340625,1,0,0,-1,0.5,7,1.380952381,0,-0.571428571,-1.849034523,-0.472972973,0.5,0,-0.18130159
329,-0.281770833,0,0,0,-1,0.5,0,1.380952381,0,-0.571428571,-1.849034523,-0.472972973,1,0,-0.18130159
330,-0.343055556,0,0,0,-0.857142857,0.5,-1,1.380952381,0,-0.571428571,-1.849034523,-0.472972973,1.5,0,-0.18130159
331,-0.399131944,0,0,0,-0.714285714,0.5,-1,1.380952381,0,-0.571428571,-1.849034523,-0.472972973,2,0,-0.18130159
332,1.498611111,0,2,0,-0.428571429,0.5,7,1.380952381,0,-0.571428571,-1.849034523,-0.472972973,2,0,-0.18130159
333,1.363194444,0,0,0,-0.428571429,0.5,7,1.380952381,0,-0.571428571,-1.849034523,-0.472972973,2.5,0,-0.18130159
334,0.5875,1,0,0,-0.428571429,0.5,7,1.380952381,0,-0.571428571,-1.849034523,-0.472972973,3,0,-0.18130159
335,0.2515625,1,0,0,-0.285714286,0.5,7,1.380952381,0,-0.571428571,-1.849034523,-0.472972973,3,0,-0.18130159
336,0.274305556,0,0,0,1.571428571,0.5,-1,1.380952381,0,-0.571428571,-1.849034523,-0.472972973,3.5,0,-0.18130159
337,-0.500694444,0,0,0,1.571428571,0.5,0,1.380952381,0,-0.571428571,-1.849034523,-0.472972973,4,0,-0.18130159
338,0.249131944,0,0,0,-0.714285714,0.75,2,1.380952381,0,-0.571428571,-1.849034523,-0.324324324,4,0,0.011023743
339,-0.421006944,0,0,0,-0.714285714,0.75,-1,1.380952381,0,-0.571428571,-1.849034523,-0.324324324,2.5,0,0.011023743
340,1.236979167,0,0,0,-0.428571429,0.75,7,1.380952381,0,-0.571428571,-1.849034523,-0.324324324,3,0,0.011023743
340,1.236979167,0,0,0,-0.428571429,0.75,7,1.380952381,0,-0.571428571,-1.849034523,-0.324324324,2.5,0,0.011023743
341,-0.104861111,1,0,0,-0.428571429,0.75,7,1.380952381,0,-0.571428571,-1.849034523,-0.324324324,3,0,0.011023743
341,-0.104861111,1,0,0,-0.428571429,0.75,7,1.380952381,0,-0.571428571,-1.849034523,-0.324324324,2.5,0,0.011023743
342,0.433506944,0,0,0,-0.142857143,0.75,0,1.380952381,0,-0.571428571,-1.849034523,-0.324324324,3,0,0.011023743
343,-1.5109375,0,0,0,-0.142857143,0.75,0,1.380952381,0,-0.571428571,-1.849034523,-0.324324324,2,0,0.011023743
344,0.243055556,0,0,0,-0.142857143,0.75,0,1.380952381,0,-0.571428571,-1.849034523,-0.324324324,2.5,0,0.011023743
345,0.153298611,1,0,0,0.285714286,0.75,7,1.380952381,0,-0.571428571,-1.849034523,-0.324324324,3,0,0.011023743
346,0.155729167,0,0,0,0.428571429,0.75,1,1.380952381,0,-0.571428571,-1.849034523,-0.324324324,3.5,0,0.011023743
347,-0.500694444,0,0,0,1.571428571,0.75,0,1.380952381,0,-0.571428571,-1.849034523,-0.324324324,4,0,0.011023743
348,0.294270833,0,0,0,-1,-0.75,0,1.380952381,0,-0.571428571,-1.849034523,-0.189189189,3.5,0,-0.048422354
349,0.203298611,0,0,0,-0.857142857,-0.75,0,1.380952381,0,-0.571428571,-1.849034523,-0.189189189,4,0,-0.048422354
350,-0.451215278,0,0,0,-0.714285714,-0.75,0,1.380952381,0,-0.571428571,-1.849034523,-0.189189189,4.5,0,-0.048422354
351,0.184027778,1,0,0,-0.428571429,-0.75,7,1.380952381,0,-0.571428571,-1.849034523,-0.189189189,4.5,0,-0.048422354
352,-0.347222222,0,0,0,-0.285714286,-0.75,-1,1.380952381,0,-0.571428571,-1.849034523,-0.189189189,4.5,0,-0.048422354
353,0.257465278,1,0,0,0.285714286,-0.75,7,1.380952381,0,-0.571428571,-1.849034523,-0.189189189,4,0,-0.048422354
354,-0.332291667,0,0,0,-1.142857143,-0.5,-1,1.380952381,0,-0.571428571,-1.849034523,-0.108108108,3,0,-0.085661494
355,-0.434548611,0,0,0,-0.714285714,-0.5,0,1.380952381,0,-0.571428571,-1.849034523,-0.108108108,2,0,-0.085661494
356,0.261805556,1,0,0,0.285714286,-0.5,7,1.380952381,0,-0.571428571,-1.849034523,-0.108108108,1,0,-0.085661494
357,0.257986111,0,0,0,0.714285714,-0.5,2,1.380952381,0,-0.571428571,-1.849034523,-0.108108108,0.5,0,-0.085661494
358,0.257638889,1,0,0,-1.142857143,-0.25,7,1.380952381,0,-0.571428571,-1.849034523,-0.054054054,0.5,0,-0.093389686
359,-0.375868056,0,0,0,-0.285714286,-0.25,0,1.380952381,0,-0.571428571,-1.849034523,-0.054054054,0.5,0,-0.093389686
360,-0.199131944,0,0,0,0.142857143,-0.25,-1,1.380952381,0,-0.571428571,-1.849034523,-0.054054054,0.5,0,-0.093389686
361,0.074826389,1,0,0,0.285714286,-0.25,7,1.380952381,0,-0.571428571,-1.849034523,-0.054054054,1,0,-0.093389686
362,2.902083333,0,0,0,0.428571429,-0.25,1,1.380952381,0,-0.571428571,-1.849034523,-0.054054054,1.5,0,-0.093389686
363,0.1734375,1,0,0,-1.142857143,0,7,1.380952381,0,-0.571428571,-1.849034523,0.013513514,1.5,0,-0.012954012
364,-0.263541667,0,0,0,-1.142857143,0,-1,1.380952381,0,-0.571428571,-1.849034523,0.013513514,1,0,-0.012954012
365,-0.4109375,0,0,0,-0.714285714,0,-1,1.380952381,0,-0.571428571,-1.849034523,0.013513514,1.5,0,-0.012954012
366,0.172569444,1,0,0,-0.428571429,0,7,1.380952381,0,-0.571428571,-1.849034523,0.013513514,2,0,-0.012954012
367,0.222222222,1,0,0,0.285714286,0,7,1.380952381,0,-0.571428571,-1.849034523,0.013513514,2.5,0,-0.012954012
368,0.113715278,0,0,0,0.714285714,0,2,1.380952381,0,-0.571428571,-1.849034523,0.013513514,1.5,0,-0.012954012
369,-0.033159722,1,0,0,-1.142857143,0.25,7,1.380952381,0,-0.571428571,-1.849034523,0.094594595,1.5,0,-0.019665633
370,0.203125,1,0,0,-1.142857143,0.25,7,1.380952381,0,-0.571428571,-1.849034523,0.094594595,2,0,-0.019665633
371,0.251909722,1,0,0,-1,0.25,7,1.380952381,0,-0.571428571,-1.849034523,0.094594595,2.5,0,-0.019665633
372,-0.341319444,0,0,0,-0.857142857,0.25,-1,1.380952381,0,-0.571428571,-1.849034523,0.094594595,2,0,-0.019665633
373,1.427777778,0,0,0,-0.428571429,0.25,7,1.380952381,0,-0.571428571,-1.849034523,0.094594595,2.5,0,-0.019665633
374,-0.353645833,0,0,0,-0.285714286,0.25,0,1.380952381,0,-0.571428571,-1.849034523,0.094594595,2,0,-0.019665633
375,0.911111111,0,1,0,0.285714286,0.25,1,1.380952381,0,-0.571428571,-1.849034523,0.094594595,2.5,0,-0.019665633
376,3.015104167,0,0,0,0.285714286,0.25,1,1.380952381,0,-0.571428571,-1.849034523,0.094594595,3,0,-0.019665633
377,0.211805556,1,0,0,0.285714286,0.25,7,1.380952381,0,-0.571428571,-1.849034523,0.094594595,3.5,0,-0.019665633
378,0.381770833,1,0,0,-1.142857143,0.5,7,1.380952381,0,-0.571428571,-1.849034523,0.216216216,4,0,0.093104511
379,0.240798611,1,0,0,-1,0.5,7,1.380952381,0,-0.571428571,-1.849034523,0.216216216,3,0,0.093104511
380,-0.152777778,0,0,0,-0.857142857,0.5,2,1.380952381,0,-0.571428571,-1.849034523,0.216216216,3,0,0.093104511
381,-0.325868056,0,0,0,-0.857142857,0.5,-1,1.380952381,0,-0.571428571,-1.849034523,0.216216216,3,0,0.093104511
382,-0.376736111,0,0,0,-0.714285714,0.5,-1,1.380952381,0,-0.571428571,-1.849034523,0.216216216,3,0,0.093104511
383,0.185416667,1,0,0,0.285714286,0.5,7,1.380952381,0,-0.571428571,-1.849034523,0.216216216,3.5,0,0.093104511
384,0.180729167,1,0,0,0.285714286,0.5,7,1.380952381,0,-0.571428571,-1.849034523,0.216216216,3,0,0.093104511
385,-0.493229167,0,0,0,1.571428571,0.5,0,1.380952381,0,-0.571428571,-1.849034523,0.216216216,2.5,0,0.093104511
386,-0.207986111,0,0,0,-1.142857143,0.75,-1,1.380952381,0,-0.571428571,-1.849034523,0.324324324,2.5,0,0.057941414
387,-0.142013889,1,0,0,-1.142857143,0.75,7,1.380952381,0,-0.571428571,-1.849034523,0.324324324,3,0,0.057941414
388,0.445833333,0,0,0,-0.714285714,0.75,0,1.380952381,0,-0.571428571,-1.849034523,0.324324324,3,0,0.057941414
389,0.275173611,0,0,0,-0.571428571,0.75,2,1.380952381,0,-0.571428571,-1.849034523,0.324324324,2,0,0.057941414
390,1.078993056,0,0,0,-0.428571429,0.75,7,1.380952381,0,-0.571428571,-1.849034523,0.324324324,2,0,0.057941414
391,0.110416667,1,0,0,0.428571429,0.75,7,1.380952381,0,-0.571428571,-1.849034523,0.324324324,2.5,0,0.057941414
392,0.204513889,1,0,0,-1.142857143,-0.75,7,1.380952381,0,-0.571428571,-1.849034523,0.405405405,2,0,0.06537376
393,-0.420138889,0,0,0,-0.714285714,-0.75,-1,1.380952381,0,-0.571428571,-1.849034523,0.405405405,1.5,0,0.06537376
394,-0.366666667,0,0,0,-0.714285714,-0.75,-1,1.380952381,0,-0.571428571,-1.849034523,0.405405405,1.5,0,0.06537376
395,0.155729167,0,0,0,0.428571429,-0.75,1,1.380952381,0,-0.571428571,-1.849034523,0.405405405,1.5,0,0.06537376
396,-0.2796875,0,0,0,0.571428571,-0.75,0,1.380952381,0,-0.571428571,-1.849034523,0.405405405,1,0,0.06537376
397,0.201388889,1,0,0,-0.428571429,-0.5,7,1.380952381,0,-0.571428571,-1.849034523,0.472972973,1,0,0.055071104
398,0.201388889,1,0,0,0.428571429,-0.5,7,1.380952381,0,-0.571428571,-1.849034523,0.472972973,0,0,0.055071104
399,-0.185416667,0,0,0,1.428571429,-0.5,-1,1.380952381,0,-0.571428571,-1.849034523,0.472972973,0.5,0,0.055071104
400,0.261805556,1,0,0,-1.142857143,-0.25,7,1.380952381,0,-0.571428571,-1.849034523,0.513513514,0,0,-0.001591128
401,-0.428645833,0,0,0,-0.714285714,-0.25,-1,1.380952381,0,-0.571428571,-1.849034523,0.513513514,0.5,0,-0.001591128
402,-0.366493056,0,0,0,-0.285714286,-0.25,-1,1.380952381,0,-0.571428571,-1.849034523,0.513513514,1,0,-0.001591128
403,1.058506944,0,0,0,-0.142857143,-0.25,0,1.380952381,0,-0.571428571,-1.849034523,0.513513514,1,0,-0.001591128
404,-2.1359375,0,0,0,-0.142857143,-0.25,0,1.380952381,0,-0.571428571,-1.849034523,0.513513514,1.5,0,-0.001591128
405,0.211458333,0,0,0,-0.142857143,-0.25,0,1.380952381,0,-0.571428571,-1.849034523,0.513513514,2,0,-0.001591128
406,0.413194444,1,0,0,0.285714286,-0.25,7,1.380952381,0,-0.571428571,-1.849034523,0.513513514,2.5,0,-0.001591128
407,-0.278125,0,0,0,0.571428571,-0.25,0,1.380952381,0,-0.571428571,-1.849034523,0.513513514,3,0,-0.001591128
408,0.335590278,1,0,0,-1.142857143,0,7,1.380952381,0,-0.571428571,-1.849034523,0.621621622,3,0,-0.001755176
409,-0.348611111,0,0,0,-0.857142857,0,-1,1.380952381,0,-0.571428571,-1.849034523,0.621621622,2.5,0,-0.001755176
